material,motion,trial,timestamp,reading
wood,tap,1,1742113477.944556,"[np.float64(120.45000457763672), np.float64(-33.900001525878906), np.float64(-1618.4959716796875), np.float64(460.20001220703125), np.float64(-822.6000366210938), np.float64(-1537.1839599609375), np.float64(-814.6500244140625), np.float64(486.1500244140625), np.float64(-1564.0460205078125), np.float64(-66.30000305175781), np.float64(-17.55000114440918), np.float64(-1450.7900390625), np.float64(30.000001907348633), np.float64(142.20001220703125), np.float64(-1675.365966796875)]"
wood,tap,1,1742113478.046859,"[np.float64(124.80000305175781), np.float64(-34.5), np.float64(-1616.5599365234375), np.float64(460.95001220703125), np.float64(-821.550048828125), np.float64(-1535.9739990234375), np.float64(-813.9000244140625), np.float64(486.0000305175781), np.float64(-1555.5760498046875), np.float64(-69.0), np.float64(-15.90000057220459), np.float64(-1455.8719482421875), np.float64(30.600000381469727), np.float64(147.75), np.float64(-1675.6080322265625)]"
wood,tap,1,1742113478.152129,"[np.float64(115.6500015258789), np.float64(-30.900001525878906), np.float64(-1618.97998046875), np.float64(462.9000244140625), np.float64(-817.800048828125), np.float64(-1533.553955078125), np.float64(-810.0000610351562), np.float64(487.3500061035156), np.float64(-1559.447998046875), np.float64(-67.5), np.float64(-15.600000381469727), np.float64(-1437.7220458984375), np.float64(25.05000114440918), np.float64(143.25), np.float64(-1669.5579833984375)]"
wood,tap,1,1742113478.2572842,"[np.float64(117.30000305175781), np.float64(-35.400001525878906), np.float64(-1622.1259765625), np.float64(453.1500244140625), np.float64(-822.7500610351562), np.float64(-1530.407958984375), np.float64(-819.6000366210938), np.float64(483.7500305175781), np.float64(-1550.97802734375), np.float64(-68.4000015258789), np.float64(-11.850000381469727), np.float64(-1444.739990234375), np.float64(28.650001525878906), np.float64(146.25), np.float64(-1673.9139404296875)]"
wood,tap,1,1742113478.359879,"[np.float64(120.1500015258789), np.float64(-32.25), np.float64(-1608.573974609375), np.float64(464.70001220703125), np.float64(-823.2000122070312), np.float64(-1539.60400390625), np.float64(-811.9500122070312), np.float64(485.70001220703125), np.float64(-1562.593994140625), np.float64(-72.1500015258789), np.float64(-19.200000762939453), np.float64(-1442.56201171875), np.float64(27.30000114440918), np.float64(144.90000915527344), np.float64(-1677.5439453125)]"
wood,tap,1,1742113478.464993,"[np.float64(121.80000305175781), np.float64(-33.30000305175781), np.float64(-1620.18994140625), np.float64(459.3000183105469), np.float64(-821.2500610351562), np.float64(-1538.1519775390625), np.float64(-822.300048828125), np.float64(486.0000305175781), np.float64(-1558.7220458984375), np.float64(-63.60000228881836), np.float64(-15.600000381469727), np.float64(-1456.114013671875), np.float64(29.400001525878906), np.float64(147.90000915527344), np.float64(-1677.0599365234375)]"
wood,tap,1,1742113478.5687392,"[np.float64(118.80000305175781), np.float64(-33.30000305175781), np.float64(-1612.446044921875), np.float64(460.0500183105469), np.float64(-827.4000244140625), np.float64(-1531.134033203125), np.float64(-816.4500122070312), np.float64(484.5000305175781), np.float64(-1556.7860107421875), np.float64(-68.4000015258789), np.float64(-12.450000762939453), np.float64(-1450.3060302734375), np.float64(29.55000114440918), np.float64(144.15000915527344), np.float64(-1666.89599609375)]"
wood,tap,1,1742113478.672628,"[np.float64(119.25000762939453), np.float64(-35.25), np.float64(-1617.2860107421875), np.float64(462.7500305175781), np.float64(-822.0000610351562), np.float64(-1528.4720458984375), np.float64(-810.6000366210938), np.float64(486.6000061035156), np.float64(-1566.2239990234375), np.float64(-68.25), np.float64(-13.050000190734863), np.float64(-1439.1739501953125), np.float64(34.5), np.float64(143.40000915527344), np.float64(-1675.6080322265625)]"
wood,tap,1,1742113478.775433,"[np.float64(121.6500015258789), np.float64(-30.600000381469727), np.float64(-1612.2039794921875), np.float64(461.2500305175781), np.float64(-821.1000366210938), np.float64(-1536.9420166015625), np.float64(-811.9500122070312), np.float64(489.45001220703125), np.float64(-1556.0599365234375), np.float64(-71.55000305175781), np.float64(-12.750000953674316), np.float64(-1440.6259765625), np.float64(35.400001525878906), np.float64(143.40000915527344), np.float64(-1677.5439453125)]"
wood,tap,1,1742113478.878068,"[np.float64(115.05000305175781), np.float64(-34.5), np.float64(-1615.1080322265625), np.float64(457.6500244140625), np.float64(-823.6500244140625), np.float64(-1536.9420166015625), np.float64(-815.4000244140625), np.float64(484.95001220703125), np.float64(-1562.593994140625), np.float64(-66.45000457763672), np.float64(-16.350000381469727), np.float64(-1453.6939697265625), np.float64(29.100000381469727), np.float64(146.40000915527344), np.float64(-1676.5760498046875)]"
wood,tap,2,1742113487.651993,"[np.float64(120.45000457763672), np.float64(-27.600000381469727), np.float64(-1619.4639892578125), np.float64(465.9000244140625), np.float64(-823.800048828125), np.float64(-1525.3260498046875), np.float64(-817.6500244140625), np.float64(487.3500061035156), np.float64(-1551.7039794921875), np.float64(-69.30000305175781), np.float64(-18.75), np.float64(-1443.530029296875), np.float64(27.150001525878906), np.float64(143.5500030517578), np.float64(-1668.3480224609375)]"
wood,tap,2,1742113487.754195,"[np.float64(114.45000457763672), np.float64(-32.400001525878906), np.float64(-1614.6240234375), np.float64(454.5000305175781), np.float64(-819.7500610351562), np.float64(-1534.280029296875), np.float64(-815.550048828125), np.float64(487.6500244140625), np.float64(-1552.429931640625), np.float64(-61.650001525878906), np.float64(-25.05000114440918), np.float64(-1444.98193359375), np.float64(31.650001525878906), np.float64(136.8000030517578), np.float64(-1666.4119873046875)]"
wood,tap,2,1742113487.859338,"[np.float64(120.00000762939453), np.float64(-39.900001525878906), np.float64(-1624.303955078125), np.float64(456.6000061035156), np.float64(-823.5000610351562), np.float64(-1531.8599853515625), np.float64(-814.3500366210938), np.float64(489.45001220703125), np.float64(-1560.416015625), np.float64(-66.60000610351562), np.float64(-13.65000057220459), np.float64(-1443.77197265625), np.float64(29.55000114440918), np.float64(146.5500030517578), np.float64(-1675.1240234375)]"
wood,tap,2,1742113487.960235,"[np.float64(117.75000762939453), np.float64(-38.10000228881836), np.float64(-1620.916015625), np.float64(456.7500305175781), np.float64(-825.7500610351562), np.float64(-1532.8280029296875), np.float64(-813.6000366210938), np.float64(489.1500244140625), np.float64(-1569.85400390625), np.float64(-60.750003814697266), np.float64(-18.30000114440918), np.float64(-1441.35205078125), np.float64(27.900001525878906), np.float64(138.90000915527344), np.float64(-1675.365966796875)]"
wood,tap,2,1742113488.063585,"[np.float64(123.1500015258789), np.float64(-28.80000114440918), np.float64(-1620.6739501953125), np.float64(459.45001220703125), np.float64(-817.6500244140625), np.float64(-1537.66796875), np.float64(-817.9500122070312), np.float64(486.1500244140625), np.float64(-1550.4940185546875), np.float64(-67.95000457763672), np.float64(-21.150001525878906), np.float64(-1443.0460205078125), np.float64(25.500001907348633), np.float64(146.10000610351562), np.float64(-1677.7860107421875)]"
wood,tap,2,1742113488.166446,"[np.float64(117.75000762939453), np.float64(-39.60000228881836), np.float64(-1617.0439453125), np.float64(463.0500183105469), np.float64(-829.6500244140625), np.float64(-1536.2159423828125), np.float64(-815.8500366210938), np.float64(485.1000061035156), np.float64(-1566.2239990234375), np.float64(-67.20000457763672), np.float64(-20.700000762939453), np.float64(-1442.56201171875), np.float64(26.400001525878906), np.float64(149.25), np.float64(-1672.7039794921875)]"
wood,tap,2,1742113488.2668319,"[np.float64(121.05000305175781), np.float64(-31.200000762939453), np.float64(-1615.592041015625), np.float64(460.5000305175781), np.float64(-820.800048828125), np.float64(-1539.1199951171875), np.float64(-814.800048828125), np.float64(486.0000305175781), np.float64(-1563.3199462890625), np.float64(-60.900001525878906), np.float64(-16.950000762939453), np.float64(-1447.4019775390625), np.float64(28.950000762939453), np.float64(144.3000030517578), np.float64(-1674.39794921875)]"
wood,tap,2,1742113488.36797,"[np.float64(120.9000015258789), np.float64(-36.30000305175781), np.float64(-1619.947998046875), np.float64(461.2500305175781), np.float64(-824.550048828125), np.float64(-1542.5079345703125), np.float64(-812.4000244140625), np.float64(484.3500061035156), np.float64(-1557.0279541015625), np.float64(-65.25), np.float64(-18.600000381469727), np.float64(-1445.4659423828125), np.float64(33.0), np.float64(141.3000030517578), np.float64(-1669.5579833984375)]"
wood,tap,2,1742113488.472607,"[np.float64(121.35000610351562), np.float64(-36.45000076293945), np.float64(-1610.2679443359375), np.float64(454.5000305175781), np.float64(-821.550048828125), np.float64(-1539.60400390625), np.float64(-815.550048828125), np.float64(488.2500305175781), np.float64(-1557.511962890625), np.float64(-73.95000457763672), np.float64(-12.450000762939453), np.float64(-1452.241943359375), np.float64(27.900001525878906), np.float64(139.95001220703125), np.float64(-1679.9639892578125)]"
wood,tap,2,1742113488.57341,"[np.float64(125.4000015258789), np.float64(-30.750001907348633), np.float64(-1611.2359619140625), np.float64(459.7500305175781), np.float64(-822.7500610351562), np.float64(-1536.9420166015625), np.float64(-814.800048828125), np.float64(490.3500061035156), np.float64(-1555.092041015625), np.float64(-67.35000610351562), np.float64(-17.850000381469727), np.float64(-1449.5799560546875), np.float64(32.10000228881836), np.float64(145.65000915527344), np.float64(-1676.8179931640625)]"
wood,tap,2,1742113488.6759439,"[np.float64(124.35000610351562), np.float64(-37.80000305175781), np.float64(-1615.592041015625), np.float64(459.3000183105469), np.float64(-828.4500122070312), np.float64(-1542.2659912109375), np.float64(-813.4500122070312), np.float64(485.5500183105469), np.float64(-1553.8819580078125), np.float64(-64.6500015258789), np.float64(-24.30000114440918), np.float64(-1446.1920166015625), np.float64(28.950000762939453), np.float64(146.70001220703125), np.float64(-1670.5260009765625)]"
wood,tap,2,1742113488.7807648,"[np.float64(121.50000762939453), np.float64(-31.200000762939453), np.float64(-1618.738037109375), np.float64(459.3000183105469), np.float64(-822.6000366210938), np.float64(-1533.31201171875), np.float64(-819.4500122070312), np.float64(486.3000183105469), np.float64(-1558.47998046875), np.float64(-63.30000305175781), np.float64(-17.850000381469727), np.float64(-1439.1739501953125), np.float64(28.200000762939453), np.float64(134.5500030517578), np.float64(-1670.5260009765625)]"
wood,tap,2,1742113488.885948,"[np.float64(113.55000305175781), np.float64(-34.5), np.float64(-1616.802001953125), np.float64(465.9000244140625), np.float64(-817.6500244140625), np.float64(-1534.280029296875), np.float64(-815.1000366210938), np.float64(482.5500183105469), np.float64(-1557.9959716796875), np.float64(-66.75), np.float64(-17.850000381469727), np.float64(-1459.0179443359375), np.float64(35.85000228881836), np.float64(142.8000030517578), np.float64(-1672.219970703125)]"
wood,tap,2,1742113488.990797,"[np.float64(124.80000305175781), np.float64(-28.500001907348633), np.float64(-1611.2359619140625), np.float64(460.95001220703125), np.float64(-821.550048828125), np.float64(-1530.8919677734375), np.float64(-816.4500122070312), np.float64(484.6500244140625), np.float64(-1552.6719970703125), np.float64(-70.6500015258789), np.float64(-20.100000381469727), np.float64(-1444.0140380859375), np.float64(27.30000114440918), np.float64(147.15000915527344), np.float64(-1665.927978515625)]"
wood,tap,2,1742113489.0928798,"[np.float64(117.60000610351562), np.float64(-37.80000305175781), np.float64(-1607.8480224609375), np.float64(451.95001220703125), np.float64(-820.800048828125), np.float64(-1536.4580078125), np.float64(-813.300048828125), np.float64(488.4000244140625), np.float64(-1560.657958984375), np.float64(-69.60000610351562), np.float64(-21.30000114440918), np.float64(-1449.095947265625), np.float64(21.75), np.float64(138.0), np.float64(-1678.0279541015625)]"
wood,tap,2,1742113489.1980958,"[np.float64(120.1500015258789), np.float64(-38.85000228881836), np.float64(-1614.6240234375), np.float64(465.45001220703125), np.float64(-815.1000366210938), np.float64(-1537.1839599609375), np.float64(-815.8500366210938), np.float64(487.3500061035156), np.float64(-1563.803955078125), np.float64(-61.20000076293945), np.float64(-15.450000762939453), np.float64(-1450.5479736328125), np.float64(23.700000762939453), np.float64(140.10000610351562), np.float64(-1671.010009765625)]"
wood,tap,2,1742113489.2990808,"[np.float64(120.1500015258789), np.float64(-31.950000762939453), np.float64(-1623.8199462890625), np.float64(464.4000244140625), np.float64(-817.050048828125), np.float64(-1522.179931640625), np.float64(-813.4500122070312), np.float64(487.0500183105469), np.float64(-1557.27001953125), np.float64(-69.30000305175781), np.float64(-13.65000057220459), np.float64(-1452.0), np.float64(27.600000381469727), np.float64(139.65000915527344), np.float64(-1683.8359375)]"
wood,tap,2,1742113489.400645,"[np.float64(120.1500015258789), np.float64(-32.10000228881836), np.float64(-1614.3819580078125), np.float64(454.95001220703125), np.float64(-825.0000610351562), np.float64(-1540.81396484375), np.float64(-813.0000610351562), np.float64(489.3000183105469), np.float64(-1556.5439453125), np.float64(-62.85000228881836), np.float64(-18.0), np.float64(-1448.1280517578125), np.float64(31.200000762939453), np.float64(150.0), np.float64(-1669.3160400390625)]"
wood,tap,2,1742113489.505852,"[np.float64(118.20000457763672), np.float64(-35.85000228881836), np.float64(-1618.2540283203125), np.float64(458.70001220703125), np.float64(-826.2000122070312), np.float64(-1539.3619384765625), np.float64(-817.2000122070312), np.float64(486.0000305175781), np.float64(-1560.9000244140625), np.float64(-64.35000610351562), np.float64(-15.15000057220459), np.float64(-1440.8680419921875), np.float64(27.150001525878906), np.float64(139.0500030517578), np.float64(-1677.7860107421875)]"
wood,tap,2,1742113489.6094751,"[np.float64(122.85000610351562), np.float64(-33.45000076293945), np.float64(-1618.738037109375), np.float64(460.0500183105469), np.float64(-830.2500610351562), np.float64(-1538.39404296875), np.float64(-817.6500244140625), np.float64(485.4000244140625), np.float64(-1558.238037109375), np.float64(-69.9000015258789), np.float64(-18.600000381469727), np.float64(-1445.4659423828125), np.float64(20.700000762939453), np.float64(145.8000030517578), np.float64(-1674.6400146484375)]"
wood,tap,3,1742113494.267754,"[np.float64(118.35000610351562), np.float64(-33.150001525878906), np.float64(-1612.68798828125), np.float64(461.4000244140625), np.float64(-824.4000244140625), np.float64(-1543.4759521484375), np.float64(-816.0000610351562), np.float64(487.8000183105469), np.float64(-1561.8680419921875), np.float64(-62.10000228881836), np.float64(-13.65000057220459), np.float64(-1447.64404296875), np.float64(33.150001525878906), np.float64(146.10000610351562), np.float64(-1681.1739501953125)]"
wood,tap,3,1742113494.368259,"[np.float64(122.70000457763672), np.float64(-36.0), np.float64(-1612.2039794921875), np.float64(465.1500244140625), np.float64(-820.6500244140625), np.float64(-1533.31201171875), np.float64(-815.1000366210938), np.float64(489.7500305175781), np.float64(-1563.56201171875), np.float64(-63.30000305175781), np.float64(-15.000000953674316), np.float64(-1448.85400390625), np.float64(30.750001907348633), np.float64(147.90000915527344), np.float64(-1674.156005859375)]"
wood,tap,3,1742113494.4685152,"[np.float64(123.00000762939453), np.float64(-37.05000305175781), np.float64(-1616.3179931640625), np.float64(460.5000305175781), np.float64(-822.0000610351562), np.float64(-1535.489990234375), np.float64(-811.6500244140625), np.float64(481.20001220703125), np.float64(-1561.6259765625), np.float64(-66.75), np.float64(-16.05000114440918), np.float64(-1448.85400390625), np.float64(29.250001907348633), np.float64(144.3000030517578), np.float64(-1680.2059326171875)]"
wood,tap,3,1742113494.5722802,"[np.float64(120.00000762939453), np.float64(-32.55000305175781), np.float64(-1615.592041015625), np.float64(461.70001220703125), np.float64(-824.7000122070312), np.float64(-1533.31201171875), np.float64(-813.9000244140625), np.float64(486.9000244140625), np.float64(-1554.8499755859375), np.float64(-69.9000015258789), np.float64(-17.700000762939453), np.float64(-1443.0460205078125), np.float64(27.600000381469727), np.float64(154.8000030517578), np.float64(-1667.3800048828125)]"
wood,tap,3,1742113494.675642,"[np.float64(126.00000762939453), np.float64(-33.150001525878906), np.float64(-1624.7879638671875), np.float64(460.5000305175781), np.float64(-824.2500610351562), np.float64(-1543.718017578125), np.float64(-817.2000122070312), np.float64(487.6500244140625), np.float64(-1566.949951171875), np.float64(-69.30000305175781), np.float64(-16.950000762939453), np.float64(-1449.822021484375), np.float64(34.80000305175781), np.float64(142.20001220703125), np.float64(-1685.77197265625)]"
wood,tap,3,1742113494.778781,"[np.float64(121.80000305175781), np.float64(-36.150001525878906), np.float64(-1618.4959716796875), np.float64(460.5000305175781), np.float64(-827.4000244140625), np.float64(-1526.2939453125), np.float64(-813.7500610351562), np.float64(487.3500061035156), np.float64(-1556.302001953125), np.float64(-64.95000457763672), np.float64(-20.700000762939453), np.float64(-1445.7080078125), np.float64(29.400001525878906), np.float64(146.85000610351562), np.float64(-1664.2340087890625)]"
wood,tap,3,1742113494.8812149,"[np.float64(124.05000305175781), np.float64(-36.900001525878906), np.float64(-1614.6240234375), np.float64(462.9000244140625), np.float64(-820.9500122070312), np.float64(-1538.1519775390625), np.float64(-816.0000610351562), np.float64(490.95001220703125), np.float64(-1555.333984375), np.float64(-67.95000457763672), np.float64(-14.100000381469727), np.float64(-1443.77197265625), np.float64(30.600000381469727), np.float64(146.25), np.float64(-1671.251953125)]"
wood,tap,3,1742113494.98482,"[np.float64(122.10000610351562), np.float64(-32.25), np.float64(-1611.719970703125), np.float64(459.6000061035156), np.float64(-826.050048828125), np.float64(-1534.52197265625), np.float64(-822.6000366210938), np.float64(489.7500305175781), np.float64(-1564.0460205078125), np.float64(-66.60000610351562), np.float64(-21.600000381469727), np.float64(-1447.1600341796875), np.float64(27.450000762939453), np.float64(147.0), np.float64(-1671.4940185546875)]"
wood,tap,3,1742113495.090152,"[np.float64(120.30000305175781), np.float64(-33.75), np.float64(-1619.2220458984375), np.float64(461.8500061035156), np.float64(-825.4500122070312), np.float64(-1532.5859375), np.float64(-812.1000366210938), np.float64(484.5000305175781), np.float64(-1557.0279541015625), np.float64(-66.9000015258789), np.float64(-16.950000762939453), np.float64(-1433.8499755859375), np.float64(31.950000762939453), np.float64(143.85000610351562), np.float64(-1674.8819580078125)]"
wood,tap,3,1742113495.195303,"[np.float64(124.50000762939453), np.float64(-33.30000305175781), np.float64(-1619.4639892578125), np.float64(459.6000061035156), np.float64(-824.2500610351562), np.float64(-1539.1199951171875), np.float64(-816.0000610351562), np.float64(484.0500183105469), np.float64(-1562.35205078125), np.float64(-65.70000457763672), np.float64(-19.200000762939453), np.float64(-1436.7540283203125), np.float64(29.100000381469727), np.float64(139.5), np.float64(-1673.18798828125)]"
wood,tap,3,1742113495.299371,"[np.float64(127.05000305175781), np.float64(-35.70000076293945), np.float64(-1617.5279541015625), np.float64(462.7500305175781), np.float64(-826.6500244140625), np.float64(-1540.572021484375), np.float64(-816.0000610351562), np.float64(487.0500183105469), np.float64(-1556.302001953125), np.float64(-62.10000228881836), np.float64(-17.100000381469727), np.float64(-1443.2879638671875), np.float64(30.000001907348633), np.float64(142.65000915527344), np.float64(-1678.0279541015625)]"
wood,tap,3,1742113495.404518,"[np.float64(128.5500030517578), np.float64(-34.05000305175781), np.float64(-1614.3819580078125), np.float64(456.45001220703125), np.float64(-824.8500366210938), np.float64(-1540.0880126953125), np.float64(-817.2000122070312), np.float64(479.5500183105469), np.float64(-1554.8499755859375), np.float64(-66.9000015258789), np.float64(-14.250000953674316), np.float64(-1450.5479736328125), np.float64(34.20000076293945), np.float64(143.40000915527344), np.float64(-1670.7679443359375)]"
wood,tap,3,1742113495.509683,"[np.float64(121.50000762939453), np.float64(-30.150001525878906), np.float64(-1615.3499755859375), np.float64(459.7500305175781), np.float64(-819.4500122070312), np.float64(-1535.73193359375), np.float64(-815.7000122070312), np.float64(486.6000061035156), np.float64(-1553.8819580078125), np.float64(-64.95000457763672), np.float64(-19.05000114440918), np.float64(-1450.3060302734375), np.float64(36.75), np.float64(146.85000610351562), np.float64(-1676.333984375)]"
wood,tap,3,1742113495.613914,"[np.float64(118.05000305175781), np.float64(-31.500001907348633), np.float64(-1621.6419677734375), np.float64(461.2500305175781), np.float64(-823.9500122070312), np.float64(-1536.9420166015625), np.float64(-815.2500610351562), np.float64(483.45001220703125), np.float64(-1557.0279541015625), np.float64(-57.900001525878906), np.float64(-14.850000381469727), np.float64(-1450.7900390625), np.float64(31.200000762939453), np.float64(138.0), np.float64(-1676.8179931640625)]"
wood,tap,3,1742113495.716465,"[np.float64(115.50000762939453), np.float64(-30.000001907348633), np.float64(-1613.4139404296875), np.float64(456.45001220703125), np.float64(-820.800048828125), np.float64(-1533.553955078125), np.float64(-819.4500122070312), np.float64(485.1000061035156), np.float64(-1551.219970703125), np.float64(-63.750003814697266), np.float64(-21.0), np.float64(-1450.06396484375), np.float64(23.400001525878906), np.float64(144.45001220703125), np.float64(-1671.4940185546875)]"
wood,tap,3,1742113495.820787,"[np.float64(119.85000610351562), np.float64(-37.20000076293945), np.float64(-1608.0899658203125), np.float64(462.3000183105469), np.float64(-820.800048828125), np.float64(-1536.9420166015625), np.float64(-819.1500244140625), np.float64(488.2500305175781), np.float64(-1557.27001953125), np.float64(-69.45000457763672), np.float64(-15.300000190734863), np.float64(-1436.0279541015625), np.float64(34.650001525878906), np.float64(141.60000610351562), np.float64(-1676.8179931640625)]"
wood,tap,3,1742113495.923747,"[np.float64(118.50000762939453), np.float64(-35.400001525878906), np.float64(-1621.884033203125), np.float64(462.1500244140625), np.float64(-825.0000610351562), np.float64(-1531.134033203125), np.float64(-806.8500366210938), np.float64(484.3500061035156), np.float64(-1552.18798828125), np.float64(-69.1500015258789), np.float64(-21.600000381469727), np.float64(-1443.0460205078125), np.float64(23.850000381469727), np.float64(146.85000610351562), np.float64(-1675.6080322265625)]"
wood,tap,3,1742113496.028926,"[np.float64(122.4000015258789), np.float64(-31.05000114440918), np.float64(-1605.6700439453125), np.float64(457.20001220703125), np.float64(-826.800048828125), np.float64(-1530.6500244140625), np.float64(-819.1500244140625), np.float64(482.4000244140625), np.float64(-1549.7679443359375), np.float64(-66.9000015258789), np.float64(-18.75), np.float64(-1438.2059326171875), np.float64(22.950000762939453), np.float64(143.85000610351562), np.float64(-1679.238037109375)]"
wood,tap,3,1742113496.131362,"[np.float64(119.85000610351562), np.float64(-31.950000762939453), np.float64(-1611.47802734375), np.float64(461.1000061035156), np.float64(-828.6000366210938), np.float64(-1532.5859375), np.float64(-812.7000122070312), np.float64(486.3000183105469), np.float64(-1555.092041015625), np.float64(-59.85000228881836), np.float64(-21.600000381469727), np.float64(-1447.1600341796875), np.float64(26.100000381469727), np.float64(148.5), np.float64(-1675.1240234375)]"
wood,tap,3,1742113496.233542,"[np.float64(118.95000457763672), np.float64(-38.85000228881836), np.float64(-1618.738037109375), np.float64(458.8500061035156), np.float64(-820.6500244140625), np.float64(-1538.39404296875), np.float64(-814.9500122070312), np.float64(491.70001220703125), np.float64(-1558.47998046875), np.float64(-68.55000305175781), np.float64(-18.450000762939453), np.float64(-1449.3380126953125), np.float64(30.600000381469727), np.float64(150.15000915527344), np.float64(-1672.4620361328125)]"
wood,tap,4,1742113499.441012,"[np.float64(124.20000457763672), np.float64(-30.150001525878906), np.float64(-1611.47802734375), np.float64(462.3000183105469), np.float64(-823.9500122070312), np.float64(-1543.718017578125), np.float64(-818.2500610351562), np.float64(492.6000061035156), np.float64(-1555.5760498046875), np.float64(-67.80000305175781), np.float64(-14.550000190734863), np.float64(-1448.85400390625), np.float64(34.5), np.float64(145.8000030517578), np.float64(-1670.7679443359375)]"
wood,tap,4,1742113499.5441952,"[np.float64(118.05000305175781), np.float64(-33.45000076293945), np.float64(-1612.929931640625), np.float64(458.5500183105469), np.float64(-828.9000244140625), np.float64(-1529.6820068359375), np.float64(-818.7000122070312), np.float64(490.20001220703125), np.float64(-1557.511962890625), np.float64(-68.4000015258789), np.float64(-15.600000381469727), np.float64(-1445.7080078125), np.float64(27.150001525878906), np.float64(140.70001220703125), np.float64(-1674.6400146484375)]"
wood,tap,4,1742113499.649069,"[np.float64(118.80000305175781), np.float64(-35.70000076293945), np.float64(-1618.011962890625), np.float64(457.0500183105469), np.float64(-826.5000610351562), np.float64(-1531.6180419921875), np.float64(-816.1500244140625), np.float64(486.45001220703125), np.float64(-1555.333984375), np.float64(-61.80000305175781), np.float64(-21.30000114440918), np.float64(-1445.7080078125), np.float64(25.80000114440918), np.float64(157.0500030517578), np.float64(-1671.251953125)]"
wood,tap,4,1742113499.75096,"[np.float64(124.20000457763672), np.float64(-31.350000381469727), np.float64(-1620.916015625), np.float64(463.6500244140625), np.float64(-822.9000244140625), np.float64(-1534.0379638671875), np.float64(-819.300048828125), np.float64(491.4000244140625), np.float64(-1561.1419677734375), np.float64(-66.60000610351562), np.float64(-16.200000762939453), np.float64(-1443.530029296875), np.float64(27.30000114440918), np.float64(142.20001220703125), np.float64(-1667.6219482421875)]"
wood,tap,4,1742113499.85544,"[np.float64(126.30000305175781), np.float64(-32.55000305175781), np.float64(-1608.573974609375), np.float64(463.6500244140625), np.float64(-826.050048828125), np.float64(-1539.845947265625), np.float64(-823.050048828125), np.float64(487.5000305175781), np.float64(-1560.9000244140625), np.float64(-67.05000305175781), np.float64(-21.0), np.float64(-1437.7220458984375), np.float64(26.100000381469727), np.float64(144.15000915527344), np.float64(-1675.6080322265625)]"
wood,tap,4,1742113499.96031,"[np.float64(119.25000762939453), np.float64(-33.75), np.float64(-1609.300048828125), np.float64(457.0500183105469), np.float64(-819.6000366210938), np.float64(-1536.9420166015625), np.float64(-815.2500610351562), np.float64(485.2500305175781), np.float64(-1559.68994140625), np.float64(-63.900001525878906), np.float64(-22.5), np.float64(-1446.676025390625), np.float64(32.85000228881836), np.float64(141.15000915527344), np.float64(-1679.47998046875)]"
wood,tap,4,1742113500.064776,"[np.float64(125.55000305175781), np.float64(-29.850000381469727), np.float64(-1616.3179931640625), np.float64(460.6500244140625), np.float64(-820.6500244140625), np.float64(-1532.10205078125), np.float64(-813.9000244140625), np.float64(484.3500061035156), np.float64(-1565.498046875), np.float64(-72.9000015258789), np.float64(-18.75), np.float64(-1456.35595703125), np.float64(30.000001907348633), np.float64(144.0), np.float64(-1663.75)]"
wood,tap,4,1742113500.1694138,"[np.float64(114.60000610351562), np.float64(-29.700000762939453), np.float64(-1621.157958984375), np.float64(457.3500061035156), np.float64(-822.0000610351562), np.float64(-1529.6820068359375), np.float64(-812.550048828125), np.float64(484.20001220703125), np.float64(-1554.8499755859375), np.float64(-63.60000228881836), np.float64(-19.200000762939453), np.float64(-1449.3380126953125), np.float64(31.200000762939453), np.float64(142.8000030517578), np.float64(-1672.7039794921875)]"
wood,tap,4,1742113500.2716649,"[np.float64(122.70000457763672), np.float64(-35.10000228881836), np.float64(-1612.446044921875), np.float64(465.9000244140625), np.float64(-825.1500244140625), np.float64(-1534.7640380859375), np.float64(-814.9500122070312), np.float64(480.9000244140625), np.float64(-1557.7540283203125), np.float64(-65.25), np.float64(-15.300000190734863), np.float64(-1449.095947265625), np.float64(24.450000762939453), np.float64(144.45001220703125), np.float64(-1682.6259765625)]"
wood,tap,4,1742113500.375158,"[np.float64(121.95000457763672), np.float64(-30.30000114440918), np.float64(-1612.929931640625), np.float64(463.3500061035156), np.float64(-819.4500122070312), np.float64(-1537.1839599609375), np.float64(-814.050048828125), np.float64(487.0500183105469), np.float64(-1568.4019775390625), np.float64(-66.1500015258789), np.float64(-15.15000057220459), np.float64(-1447.1600341796875), np.float64(27.30000114440918), np.float64(145.35000610351562), np.float64(-1678.27001953125)]"
wood,tap,4,1742113500.477401,"[np.float64(120.00000762939453), np.float64(-36.60000228881836), np.float64(-1610.0260009765625), np.float64(456.7500305175781), np.float64(-825.9000244140625), np.float64(-1533.553955078125), np.float64(-821.550048828125), np.float64(491.4000244140625), np.float64(-1556.5439453125), np.float64(-70.20000457763672), np.float64(-13.350000381469727), np.float64(-1439.1739501953125), np.float64(25.350000381469727), np.float64(143.85000610351562), np.float64(-1675.365966796875)]"
wood,tap,4,1742113500.581471,"[np.float64(119.25000762939453), np.float64(-30.450000762939453), np.float64(-1608.33203125), np.float64(463.0500183105469), np.float64(-823.3500366210938), np.float64(-1539.3619384765625), np.float64(-815.2500610351562), np.float64(485.2500305175781), np.float64(-1556.5439453125), np.float64(-66.30000305175781), np.float64(-15.000000953674316), np.float64(-1452.241943359375), np.float64(30.750001907348633), np.float64(140.85000610351562), np.float64(-1673.9139404296875)]"
